subjID,cost,goal,exptPart,trialNumber,roleCurrent,marblesSampled,probRed,practiceLambda,trialLambda,instructedLambda,drawnRed,reportedRed,inferredRed,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchTime,trialTime
sona-39335,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,87,93,60,-27,0,-27,-28,5544.8521924369425,1681161120321,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",93,93,1681161120321,0
sona-42381,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,58,59,55,-3,0,-3,-5,5237.12535257396,1680740535806,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",59,59,1680740535806,0
sona-42552,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,40,47,5,-35,0,-35,-10,5919.046646031342,1680746228869,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",47,5,1680746228869,0
sona-45595,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,48,51,24,-24,0,-24,-15,6742.480574310366,1678909617240,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",51,54,1678909617240,0
sona-48348,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,19,21,24,-5,5,-5,-1,5543.4646446983315,1680892032459,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",21,21,1680892032459,0
sona-45192,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,30,33,0,-30,0,-30,-4,6725.380527872472,1681185367712,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",33,0,1681185367712,0
sona-43945,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,75,80,82,-7,7,-7,-2,5790.441601777411,1680835982203,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",80,80,1680835982203,0
sona-41581,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,44,46,49,-5,5,-5,-7,5732.5927297394865,1680754011614,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",46,46,1680754011614,0
sona-43400,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,61,67,60,-1,0,-1,-11,6633.548946746243,1680911469094,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",67,69,1680911469094,0
sona-40369,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,13,23,25,-12,12,-12,11,6760.66259086284,1680830539549,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",23,25,1680830539549,0
sona-42246,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,32,39,36,-4,4,-4,-11,6281.00170120829,1680923741683,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",39,39,1680923741683,0
sona-47044,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,45,48,40,-5,0,-5,-10,5262.511019838182,1680830619623,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",48,46,1680830619623,0
sona-42180,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,27,30,30,-3,3,-3,-5,6021.655120025205,1680769202454,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",30,30,1680769202454,0
sona-35117,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,37,39,39,-2,2,6,-6,5939.14486007433,1680750922986,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",39,39,1680750922986,0
sona-44111,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,75,81,90,-15,15,-15,9,6161.880276575626,1681172821764,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",81,75,1681172821764,0
sona-43359,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,42,51,50,-8,8,-8,-33,5985.583874755526,1680814824692,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",51,54,1680814824692,0
sona-48112,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,23,26,30,-7,7,-6,6,5250.069348442885,1680753547613,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",26,26,1680753547613,0
sona-48041,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,91,95,75,-16,0,-16,-1,5699.783910045397,1678907378711,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",95,95,1678907378712,0
sona-42765,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,72,74,70,-2,0,-2,-2,7015.377654655589,1681013321857,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",74,74,1681013321857,0
sona-46726,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,66,70,70,-4,4,-4,3,5965.870605491953,1681092127966,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",70,70,1681092127966,0
sona-47619,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,48,53,50,-2,2,-2,-5,5208.738110334329,1681143784751,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",53,30,1681143784751,0
sona-36234,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,45,51,50,-5,5,-5,3,6368.917017408028,1680835595718,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",51,51,1680835595718,0
sona-41535,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,93,93,93,0,0,0,-3,6220.683449017548,1678908059963,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",93,93,1678908059964,0
sona-45126,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,82,84,60,-22,0,-22,-6,5312.77637262,1680825432410,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",84,84,1680825432410,0
sona-37921,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,49,54,54,-5,5,-5,4,6649.540194217726,1680735106472,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",54,54,1680735106472,0
sona-34527,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,73,79,65,-8,0,-8,-23,6347.945386504287,1680820577703,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",79,65,1680820577703,0
sona-46198,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,40,49,56,-16,16,-16,8,5468.804159253887,1678906453986,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",49,85,1678906453986,0
sona-47766,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,66,73,74,-8,8,-8,-17,5380.252653770272,1681183433819,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",73,73,1681183433820,0
sona-44799,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,77,81,90,-13,13,-13,2,6628.952253959458,1678905186925,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",81,90,1678905186925,0
sona-48305,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,63,70,62,-1,0,2,-3,6605.125572938135,1680801041295,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",70,70,1680801041295,0
sona-46823,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,54,57,52,-2,0,-2,-5,7381.564393889206,1680740088768,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",57,57,1680740088768,0
sona-45148,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,29,33,36,-7,7,-6,6,5493.358894049128,1681015458749,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",33,33,1681015458749,0
sona-48054,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,72,78,22,-50,0,-50,-4,7469.109786098031,1678906419471,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",78,22,1678906419471,0
sona-45236,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,84,91,67,-17,0,-17,-5,5414.208355140539,1680928159124,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",91,94,1680928159124,0
sona-41275,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,49,57,58,-9,9,-9,-1,6045.80053891261,1680930730893,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",57,57,1680930730893,0
sona-44132,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,58,59,64,-6,6,-6,-5,5848.098410281311,1680805311299,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",59,59,1680805311299,0
sona-37220,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,77,81,48,-29,0,-23,-6,5435.8163295524355,1678909739110,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",81,81,1678909739110,0
sona-46119,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,36,41,45,-9,9,-9,-1,6196.244789963313,1678907880796,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",41,41,1678907880796,0
sona-36077,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,23,30,20,-3,0,-3,-11,6496.399444231065,1678904857821,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",30,30,1678904857822,0
sona-36020,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,35,45,34,-1,0,8,-9,5370.56631144864,1678905678373,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",45,45,1678905678373,0
sona-36372,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,82,85,74,-8,0,-5,-3,5142.75215640952,1678906664174,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",85,85,1678906664174,0
sona-44734,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,22,31,30,-8,8,-8,6,5866.910553540205,1680897345426,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",31,31,1680897345426,0
sona-40409,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,67,72,38,-29,0,-24,-5,5272.074699446228,1680831823350,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",72,72,1680831823350,0
sona-42530,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,47,53,55,-8,8,-8,-1,5350.507784132023,1680930094970,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",53,53,1680930094970,0
sona-45830,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,54,56,50,-4,0,2,-6,5896.281052426748,1680762567474,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",56,56,1680762567474,0
sona-48214,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,81,87,82,-1,1,-1,-1,7151.362453076222,1680899603475,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",87,87,1680899603475,0
sona-45001,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,54,56,26,-28,0,-28,-72,6442.825288623126,1680820492045,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",56,52,1680820492046,0
sona-35246,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,66,72,71,-5,5,-5,2,6511.297526091341,1681172966526,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",72,72,1681172966527,0
sona-44885,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,38,43,43,-5,5,-5,-2,5674.1982656409355,1680813061931,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",43,43,1680813061931,0
sona-41500,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,29,33,28,-1,0,1,-2,6407.103169936598,1680824244821,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",33,33,1680824244821,0
sona-48058,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,62,66,43,-19,0,-1,-18,6527.074070735616,1678905165449,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",66,69,1678905165449,0
sona-44978,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,48,54,48,0,0,12,-12,6187.433916723461,1680930928522,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",54,54,1680930928522,0
sona-46396,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,47,53,46,-1,0,-1,-3,5400.842785140292,1678910183803,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",53,53,1678910183803,0
sona-40612,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,55,62,65,-10,10,-10,-3,7054.533622230507,1680920127065,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",62,62,1680920127065,0
sona-32192,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,44,51,40,-4,0,12,-16,5189.31043889454,1681187654642,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",51,51,1681187654642,0
sona-46400,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,37,41,48,-11,11,15,-15,6426.661369675634,1680739925952,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",41,42,1680739925952,0
sona-46816,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,38,45,52,-14,14,-7,7,5843.655760799555,1680765379840,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",45,45,1680765379840,0
sona-44981,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,56,65,63,-7,7,-7,5,6575.189213187159,1680755990146,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",65,65,1680755990146,0
sona-43985,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,63,64,24,-39,0,5,-44,6950.518721727647,1680753262395,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",64,64,1680753262395,0
sona-42253,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,14,24,20,-6,6,-6,-3,6297.304422452189,1678906806405,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",24,24,1678906806405,0
sona-40517,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,51,54,56,-5,5,-5,0,7479.347954067333,1681084159527,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",54,54,1681084159527,0
sona-48259,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,51,63,58,-7,7,-7,1,5815.271807835226,1680918654233,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",63,63,1680918654233,0
sona-46882,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,77,81,50,-27,0,-27,-6,6088.673191286427,1680824326457,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",81,81,1680824326457,0
sona-34744,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,60,63,60,0,0,3,-3,5786.158918800824,1680861951382,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",63,63,1680861951382,0
sona-32002,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,46,49,45,-1,0,-1,-1,6487.317943181335,1680750262269,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",49,49,1680750262270,0
sona-39073,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,48,52,54,-6,6,-1,1,5569.958095755283,1680833005029,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",52,52,1680833005029,0
sona-45702,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,61,68,55,-6,0,-6,-6,6509.017621635769,1680845728666,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",68,68,1680845728666,0
sona-40107,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,41,44,45,-4,4,-4,-30,6060.496850219419,1681051541824,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",44,43,1681051541824,0
sona-42839,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,47,54,42,-5,0,-5,-3,6177.603921544705,1680744244500,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",54,53,1680744244500,0
sona-40941,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,15,17,45,-30,30,-3,3,6195.56614016527,1678909396286,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",17,17,1678909396286,0
sona-30340,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,57,59,55,-2,0,-2,-2,5379.976261396893,1681029541141,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",59,59,1681029541142,0
sona-42585,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,45,52,40,-5,0,6,-11,6179.950822651965,1680893649118,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",52,52,1680893649118,0
sona-46745,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,39,44,23,-16,0,-16,-51,6430.635120192996,1680749857520,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",44,45,1680749857521,0
sona-33350,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,78,83,70,-8,0,-8,-2,7052.1427334401815,1680911719703,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",83,83,1680911719704,0
sona-45485,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,48,52,44,-4,0,-4,-5,7069.42295364277,1681166155008,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",52,75,1681166155008,0
sona-44739,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,39,44,30,-9,0,12,-21,6359.414291674418,1680738588164,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",44,44,1680738588164,0
sona-42946,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,37,43,43,-6,6,-6,-9,6301.772137268331,1680889814122,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",43,43,1680889814122,0
sona-36216,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,4,7,40,-36,36,-36,35,6780.365905003562,1680818423716,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",7,7,1680818423716,0
sona-42854,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,58,63,55,-3,0,-3,-6,6641.1427469555,1681019611469,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",63,63,1681019611470,0
sona-48059,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,31,34,34,-3,3,-3,-14,5408.101077777936,1678906943437,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",34,34,1678906943437,0
sona-41444,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,14,19,26,-12,12,-12,7,6015.65912020812,1678904634457,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",19,19,1678904634457,0
sona-40982,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,49,49,49,0,0,0,-9,7176.874813586564,1681181098318,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",49,49,1681181098319,0
sona-40717,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,62,65,60,-2,0,-2,-1,7109.388712454004,1681080608768,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",65,65,1681080608768,0
sona-48327,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,80,82,59,-21,0,-21,-24,7049.982562351526,1680848572547,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",82,41,1680848572548,0
sona-36365,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,60,64,50,-10,0,-10,-9,5987.372569798004,1680839477474,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",64,64,1680839477474,0
sona-45535,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,55,59,59,-4,4,-4,-1,6178.698869507614,1680901078793,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",59,59,1680901078793,0
sona-41599,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,74,77,60,-14,0,-14,-18,6654.420426437164,1678904919611,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",77,77,1678904919611,0
sona-45523,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,26,32,30,-4,4,-4,-9,7439.092260842571,1680738626167,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",32,32,1680738626167,0
sona-38156,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,37,42,45,-8,8,-8,1,7439.467306307996,1680760230407,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",42,42,1680760230407,0
sona-36261,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,65,69,45,-20,0,-20,-10,5245.780573321099,1680745398859,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",69,69,1680745398859,0
sona-42065,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,67,72,15,-52,0,-52,-6,5272.27648887479,1680823207961,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",72,4,1680823207961,0
sona-45061,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,52,62,56,-4,4,-4,-6,7170.97625137195,1681167423992,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",62,62,1681167423992,0
sona-48203,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,41,43,43,-2,2,-2,-9,5621.8772482548675,1680809952004,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",43,43,1680809952004,0
sona-46972,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,63,66,60,-3,0,-3,-9,6259.771804039177,1681185428545,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",66,66,1681185428546,0
sona-36723,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,17,18,15,-2,0,-2,-10,5460.60425338445,1680849390513,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",18,18,1680849390514,0
sona-48278,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,53,57,53,0,0,0,0,6590.427939990709,1680900249830,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",57,57,1680900249830,0
sona-48297,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,52,59,59,-7,7,-7,-5,7082.495362129232,1680755423196,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",59,59,1680755423196,0
sona-45333,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,31,36,51,-20,20,-20,15,6754.968579480426,1680754039466,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",36,36,1680754039466,0
sona-46724,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,76,79,72,-4,0,-4,-4,6956.720209599251,1680869827519,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",79,79,1680869827519,0
sona-46118,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,52,55,52,0,0,3,-3,5154.551424963354,1678907965369,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",55,55,1678907965369,0
sona-34548,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,56,61,63,-7,7,-6,6,5463.497750271998,1681184923170,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",61,61,1681184923170,0
sona-36125,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,13,15,11,-2,0,3,-5,7058.633711301347,1680750118204,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",15,15,1680750118204,0
sona-48055,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,45,48,49,-4,4,-4,-1,6828.514730405011,1678910523794,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",48,48,1678910523794,0
sona-45149,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,52,58,58,-6,6,-6,1,5349.211579201873,1680753952706,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",58,58,1680753952706,0
sona-37292,unif,over,practice,2,receiver,100,0.5,5,21.9,honest,10,16,17,-7,7,-7,7,7397.34431855112,1681109224229,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",16,16,1681109224229,0
sona-47939,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,35,38,35,0,0,0,-4,5953.022236861075,1678905499615,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",38,38,1678905499615,0
sona-42812,unif,over,practice,2,receiver,100,0.5,5,8.1,honest,43,50,50,-7,7,-7,2,6832.540805120831,1680853122273,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",50,50,1680853122273,0
sona-36712,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,58,61,61,-3,3,-3,-3,5303.480664846178,1680845367058,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",61,61,1680845367058,0
sona-46806,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,73,80,70,-3,0,-3,-7,6129.487684711075,1680737060524,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",80,80,1680737060524,0
sona-47094,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,62,69,76,-14,14,-14,-2,5498.461082736412,1680755981232,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",69,69,1680755981232,0
sona-42500,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,85,90,80,-5,0,3,-8,5801.216644432239,1680847133360,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",90,80,1680847133360,0
sona-36211,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_big,44,48,48,-4,4,0,0,5560.927591942384,1681185931569,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",48,48,1681185931569,0
sona-47885,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,33,36,27,-6,0,-6,-4,6155.236117608994,1678907446749,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",36,36,1678907446749,0
sona-46797,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,48,51,46,-2,0,2,-4,5268.895533953639,1681163288411,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",51,51,1681163288411,0
sona-41681,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,56,66,5,-51,0,-51,-4,6750.1698670683,1681145174800,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",66,5,1681145174800,0
sona-40287,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,76,80,63,-13,0,-13,-13,6847.917307922297,1680927741422,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",80,80,1680927741422,0
sona-36401,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,7,13,40,-33,33,-33,24,6119.483780107428,1681159706384,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",13,13,1681159706384,0
sona-40511,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,61,63,63,-2,2,-2,-6,5841.463706276842,1680802601498,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",63,63,1680802601498,0
sona-47153,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_big,47,50,53,-6,6,-6,3,6963.1675292351265,1681143263134,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",50,50,1681143263134,0
sona-44285,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,69,73,73,-4,4,-4,-7,5450.138800830893,1678910044115,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",73,27,1678910044115,0
sona-32116,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,50,55,50,0,0,0,-8,5349.383071038984,1678906633609,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",55,55,1678906633609,0
sona-42582,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_small,61,70,75,-14,14,-6,6,5469.653028740437,1681150529386,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",70,70,1681150529386,0
sona-45617,unif,over,practice,2,receiver,100,0.5,5,8.1,dishonest_small,11,14,15,-4,4,-1,1,6425.877432741619,1680734841300,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",14,14,1680734841301,0
sona-45093,unif,over,practice,2,receiver,100,0.5,5,0.3,dishonest_big,55,56,60,-5,5,-5,-9,6491.072581148102,1680801387145,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",56,56,1680801387145,0
sona-42886,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,62,64,50,-12,0,-7,-5,5148.117008210402,1678912500271,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",64,64,1678912500271,0
sona-47387,unif,over,practice,2,receiver,100,0.5,5,21.9,dishonest_small,96,100,56,-40,0,-10,-30,5291.031057199423,1680834221113,"How many <b class=""r"">red</b> marbles did your opponent report drawing?",100,37,1680834221113,0
