subjID,cost,goal,exptPart,trialNumber,roleCurrent,marblesSampled,probRed,practiceLambda,trialLambda,instructedLambda,drawnRed,reportedRed,inferredRed,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchTime,trialTime
sona-36185,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,51,57,55,4,-4,4,-4,3057.6183528462984,1680742645250,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",51,51,1680742645250,0
sona-44740,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,34,34,29,0,-5,0,-5,2214.0332006386375,1681078779339,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",34,6,1681078779340,0
sona-39335,unif,over,practice,1,sender,100,0.5,5,21.9,honest,90,66,62,0,-28,0,-28,2433.630894963156,1681161067402,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",90,90,1681161067402,0
sona-42381,unif,over,practice,1,sender,100,0.5,5,0.3,honest,53,53,48,0,-5,0,-5,2444.0289302517376,1680740484857,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",53,51,1680740484858,0
sona-42552,unif,over,practice,1,sender,100,0.5,5,21.9,honest,42,40,32,0,-10,0,-10,3116.4811586205133,1680746177536,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",42,2,1680746177537,0
sona-45595,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,16,8,1,0,-15,0,-15,2140.328959598305,1678909510319,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",16,16,1678909510319,0
sona-48348,unif,over,practice,1,sender,100,0.5,5,0.3,honest,32,30,26,0,-6,0,-6,2459.4645648356127,1680891984307,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",32,51,1680891984308,0
sona-45192,unif,over,practice,1,sender,100,0.5,5,21.9,honest,26,27,22,0,-4,0,-4,2453.2038407393557,1681185333397,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",26,1,1681185333398,0
sona-43945,unif,over,practice,1,sender,100,0.5,5,21.9,honest,64,62,55,0,-9,0,-9,2168.245428359915,1680835909088,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",64,64,1680835909088,0
sona-41581,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,53,48,41,0,-12,0,-12,2733.661054563622,1680753983840,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",53,53,1680753983840,0
sona-43400,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,80,73,69,0,-11,0,-11,2932.498953049645,1680911423494,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",80,80,1680911423495,0
sona-40369,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,57,58,56,0,-1,0,-1,2130.6631558611807,1680830444175,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",57,55,1680830444176,0
sona-42246,unif,over,practice,1,sender,100,0.5,5,21.9,honest,72,62,57,0,-15,0,-15,2895.4594080624156,1680923675568,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",72,72,1680923675569,0
sona-47044,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,60,57,50,0,-10,0,-10,2538.052304365002,1680830566408,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",60,57,1680830566409,0
sona-42180,unif,over,practice,1,sender,100,0.5,5,8.1,honest,88,82,80,0,-8,0,-8,2224.5738539949043,1680769116073,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",88,55,1680769116074,0
sona-35117,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,18,33,26,8,-8,8,-8,2115.6237335315045,1680750876701,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",18,18,1680750876701,0
sona-44111,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,46,46,40,0,-6,0,-6,2537.8040516714095,1681172726996,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",46,46,1681172726996,0
sona-43359,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,47,8,6,0,-41,0,-41,2305.058940064252,1680814767168,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",47,55,1680814767168,0
sona-48112,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,34,40,35,1,-1,1,-1,2879.106936242117,1680753327577,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",34,34,1680753327577,0
sona-48041,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,42,46,41,0,-1,0,-1,2912.347168988773,1678907320878,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",42,52,1678907320878,0
sona-42765,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,27,27,25,0,-2,0,-2,2695.6365725723927,1681013155319,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",27,0,1681013155319,0
sona-46726,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,77,80,76,0,-1,0,-1,2264.4037398399823,1681092086338,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",77,77,1681092086338,0
sona-47619,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,40,40,33,0,-7,0,-7,3163.90072202463,1681143731568,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",40,15,1681143731568,0
sona-36234,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,24,28,22,0,-2,0,-2,3168.2877532762327,1680835559472,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",24,24,1680835559473,0
sona-41535,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,63,63,60,0,-3,0,-3,3219.71777540506,1678908027144,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",63,63,1678908027145,0
sona-45126,unif,over,practice,1,sender,100,0.5,5,21.9,honest,53,52,47,0,-6,0,-6,2667.9820462766174,1680825394853,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",53,52,1680825394853,0
sona-37921,unif,over,practice,1,sender,100,0.5,5,0.3,honest,90,94,89,0,-1,0,-1,3215.7019401994817,1680734984544,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",90,90,1680734984544,0
sona-34527,unif,over,practice,1,sender,100,0.5,5,21.9,honest,70,51,47,0,-23,0,-23,2841.4283468457147,1680820554003,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",70,70,1680820554004,0
sona-46198,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,71,71,63,0,-8,0,-8,2728.7216093092147,1678906369843,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",71,16,1678906369844,0
sona-47766,unif,over,practice,1,sender,100,0.5,5,0.3,honest,70,48,45,0,-25,0,-25,2964.7591377996428,1681183373799,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",70,70,1681183373800,0
sona-44799,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,90,85,79,0,-11,0,-11,2829.788095549468,1678905156129,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",90,90,1678905156129,0
sona-48305,unif,over,practice,1,sender,100,0.5,5,0.3,honest,44,52,47,3,-3,3,-3,2218.3472644456165,1680800977275,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",44,44,1680800977275,0
sona-46823,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,67,67,62,0,-5,0,-5,3188.3028284119396,1680740069234,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",67,67,1680740069235,0
sona-45148,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,21,24,22,1,-1,1,-1,2890.837762088643,1681015402085,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",21,21,1681015402085,0
sona-48054,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,51,51,47,0,-4,0,-4,2383.978386653853,1678906376785,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",51,51,1678906376785,0
sona-45236,unif,over,practice,1,sender,100,0.5,5,8.1,honest,58,58,53,0,-5,0,-5,3094.6172584084097,1680928078728,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",58,53,1680928078728,0
sona-41275,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,46,48,36,0,-10,0,-10,2405.4773600478866,1680930596956,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",46,45,1680930596957,0
sona-44132,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,64,56,53,0,-11,0,-11,2911.9134973631108,1680805275671,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",64,66,1680805275672,0
sona-37220,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,48,58,54,6,-6,6,-6,2694.6131821422273,1678909699868,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",48,48,1678909699868,0
sona-46119,unif,over,practice,1,sender,100,0.5,5,8.1,honest,56,51,46,0,-10,0,-10,2584.723268916437,1678907856742,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",56,44,1678907856742,0
sona-36077,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,47,43,36,0,-11,0,-11,2256.911597038385,1678904686046,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",47,47,1678904686047,0
sona-36020,unif,over,practice,1,sender,100,0.5,5,0.3,honest,34,47,43,9,-9,9,-9,2689.0141913790294,1678905619964,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",34,33,1678905619965,0
sona-36372,unif,over,practice,1,sender,100,0.5,5,21.9,honest,61,65,64,3,-3,3,-3,2824.2478908643416,1678906614829,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",61,63,1678906614830,0
sona-44734,unif,over,practice,1,sender,100,0.5,5,0.3,honest,36,36,34,0,-2,0,-2,2611.707392356719,1680897281584,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",36,38,1680897281585,0
sona-40409,unif,over,practice,1,sender,100,0.5,5,8.1,honest,41,51,46,5,-5,5,-5,2461.164120392243,1680831780017,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",41,41,1680831780018,0
sona-42530,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,50,51,41,0,-9,0,-9,2308.717892643678,1680930029437,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",50,50,1680930029438,0
sona-45830,unif,over,practice,1,sender,100,0.5,5,0.3,honest,74,85,80,6,-6,6,-6,2422.3963422162105,1680762503453,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",74,70,1680762503454,0
sona-48214,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,51,53,49,0,-2,0,-2,2473.5949452855357,1680899544691,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",51,53,1680899544692,0
sona-45001,unif,over,practice,1,sender,100,0.5,5,21.9,honest,72,5,0,0,-72,0,-72,2131.510886452034,1680820394093,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",72,71,1680820394094,0
sona-35246,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,79,79,76,0,-3,0,-3,3162.397160544466,1681172941246,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",79,79,1681172941246,0
sona-44885,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,54,52,47,0,-7,0,-7,3124.9916037737744,1680813002839,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",54,58,1680813002839,0
sona-41500,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,80,86,82,2,-2,2,-2,2130.858108086151,1680824190531,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",80,80,1680824190532,0
sona-48058,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,37,60,55,18,-18,18,-18,2637.52541247127,1678905103684,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",37,39,1678905103684,0
sona-44978,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,24,38,36,12,-12,12,-12,3134.912707159838,1680930875362,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",24,28,1680930875363,0
sona-46396,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,54,56,51,0,-3,0,-3,2482.361520613572,1678910148836,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",54,46,1678910148836,0
sona-40612,unif,over,practice,1,sender,100,0.5,5,0.3,honest,73,67,60,0,-13,0,-13,2148.886721196052,1680920084154,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",73,71,1680920084154,0
sona-32192,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,14,35,30,16,-16,16,-16,2407.047009878608,1681187616343,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",14,14,1681187616344,0
sona-46400,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,34,64,60,26,-26,26,-26,2186.2434829842223,1680739875636,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",34,34,1680739875637,0
sona-46816,unif,over,practice,1,sender,100,0.5,5,0.3,honest,30,42,37,7,-7,7,-7,2118.94629362861,1680765311623,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",30,30,1680765311624,0
sona-44981,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,61,63,59,0,-2,0,-2,2293.8492647371154,1680755941824,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",61,61,1680755941824,0
sona-43985,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,40,89,84,44,-44,44,-44,2869.652693499086,1680753224222,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",40,40,1680753224223,0
sona-42253,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,58,58,49,0,-9,0,-9,2534.2625381836588,1678906770420,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",58,13,1678906770420,0
sona-40517,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,72,74,67,0,-5,0,-5,2268.5654355846727,1681084111849,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",72,73,1681084111850,0
sona-48259,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,51,48,45,0,-6,0,-6,2121.836772587002,1680918552838,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",51,47,1680918552839,0
sona-46882,unif,over,practice,1,sender,100,0.5,5,8.1,honest,33,33,27,0,-6,0,-6,2424.324005628204,1680824307462,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",33,33,1680824307463,0
sona-34744,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,23,28,26,3,-3,3,-3,2363.308517637308,1680861914299,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",23,23,1680861914299,0
sona-32002,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,52,60,51,0,-1,0,-1,2210.0031647258324,1680750219053,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",52,52,1680750219053,0
sona-39073,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,62,72,67,5,-5,5,-5,2291.8790753211456,1680832956808,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",62,61,1680832956809,0
sona-45702,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,27,27,21,0,-6,0,-6,2163.32223890253,1680845701016,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",27,27,1680845701017,0
sona-40107,unif,over,practice,1,sender,100,0.5,5,21.9,honest,62,32,28,0,-34,0,-34,2987.8477401317155,1681051464042,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",62,32,1681051464042,0
sona-42839,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,40,43,37,0,-3,0,-3,2738.609045371353,1680744208674,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",40,40,1680744208675,0
sona-40941,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,48,80,75,27,-27,27,-27,2593.200348072419,1678909350520,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",48,45,1678909350521,0
sona-30340,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,46,50,44,0,-2,0,-2,2281.11974912607,1681029507031,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",46,46,1681029507032,0
sona-42585,unif,over,practice,1,sender,100,0.5,5,8.1,honest,21,37,32,11,-11,11,-11,2789.0922925063005,1680893598719,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",21,21,1680893598719,0
sona-46745,unif,over,practice,1,sender,100,0.5,5,0.3,honest,65,19,14,0,-51,0,-51,2921.710775360577,1680749807625,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",65,65,1680749807625,0
sona-33350,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,43,44,41,0,-2,0,-2,2565.7174026612824,1680911676800,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",43,43,1680911676801,0
sona-45485,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,23,23,18,0,-5,0,-5,2271.2430997888823,1681166101327,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",23,20,1681166101328,0
sona-44739,unif,over,practice,1,sender,100,0.5,5,21.9,honest,59,86,80,21,-21,21,-21,2334.0837337126673,1680738475718,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",59,51,1680738475718,0
sona-42946,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,78,72,63,0,-15,0,-15,2075.7360908277597,1680889757955,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",78,72,1680889757955,0
sona-36216,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,40,40,39,0,-1,0,-1,2270.0156702458416,1680818380468,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",40,40,1680818380469,0
sona-42854,unif,over,practice,1,sender,100,0.5,5,0.3,honest,48,44,42,0,-6,0,-6,2676.925942772453,1681019577244,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",48,48,1681019577246,0
sona-48059,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,66,57,49,0,-17,0,-17,2453.21460181868,1678906886190,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",66,57,1678906886190,0
sona-41444,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,34,37,29,0,-5,0,-5,2292.0320782119193,1678904597495,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",34,34,1678904597495,0
sona-40982,unif,over,practice,1,sender,100,0.5,5,8.1,honest,64,60,55,0,-9,0,-9,2826.109213217555,1681180978201,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",64,36,1681180978201,0
sona-40717,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,17,21,16,0,-1,0,-1,2162.269439292267,1681080555949,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",17,17,1681080555950,0
sona-48327,unif,over,practice,1,sender,100,0.5,5,0.3,honest,68,49,44,0,-24,0,-24,3138.9542820516963,1680848503449,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",68,32,1680848503450,0
sona-36365,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,25,18,16,0,-9,0,-9,2098.582742316369,1680839441124,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",25,25,1680839441124,0
sona-45535,unif,over,practice,1,sender,100,0.5,5,8.1,honest,66,66,61,0,-5,0,-5,2136.812619518916,1680901054225,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",66,66,1680901054225,0
sona-41599,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,71,60,53,0,-18,0,-18,2376.6222720510536,1678904887124,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",71,61,1678904887124,0
sona-45523,unif,over,practice,1,sender,100,0.5,5,21.9,honest,89,82,76,0,-13,0,-13,2588.299695231147,1680738595253,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",89,89,1680738595253,0
sona-38156,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,26,24,19,0,-7,0,-7,2558.411237021147,1680760185672,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",26,26,1680760185673,0
sona-36261,unif,over,practice,1,sender,100,0.5,5,0.3,honest,60,55,50,0,-10,0,-10,2648.942504625704,1680745347877,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",60,60,1680745347878,0
sona-42065,unif,over,practice,1,sender,100,0.5,5,21.9,honest,6,3,0,0,-6,0,-6,2297.5479282223796,1680823178630,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",6,3,1680823178630,0
sona-45061,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,58,58,48,0,-10,0,-10,2210.662323885621,1681167367085,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",58,58,1681167367085,0
sona-48203,unif,over,practice,1,sender,100,0.5,5,21.9,honest,47,42,36,0,-11,0,-11,3056.1286525397204,1680809904654,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",47,47,1680809904654,0
sona-46972,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,57,56,48,0,-9,0,-9,2719.664834148393,1681185362811,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",57,57,1681185362812,0
sona-36723,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,41,34,31,0,-10,0,-10,2256.422275908346,1680849302645,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",41,41,1680849302646,0
sona-48278,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,77,82,77,0,0,0,0,2522.307402077739,1680900210778,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",77,73,1680900210779,0
sona-48297,unif,over,practice,1,sender,100,0.5,5,0.3,honest,69,65,57,0,-12,0,-12,2659.3979579232405,1680755314567,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",69,69,1680755314568,0
sona-45333,unif,over,practice,1,sender,100,0.5,5,8.1,honest,45,44,40,0,-5,0,-5,2154.460567569412,1680753936638,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",45,45,1680753936639,0
sona-46724,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,36,34,32,0,-4,0,-4,2755.038039478567,1680869776847,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",36,31,1680869776847,0
sona-46118,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,55,61,58,3,-3,3,-3,2237.199270788792,1678907919866,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",55,45,1678907919866,0
sona-34548,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,20,25,21,1,-1,1,-1,2754.477761208941,1681184874122,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",20,25,1681184874123,0
sona-36125,unif,over,practice,1,sender,100,0.5,5,21.9,honest,9,18,14,5,-5,5,-5,3150.279559758844,1680750071444,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",9,9,1680750071445,0
sona-48055,unif,over,practice,1,sender,100,0.5,5,21.9,honest,20,20,15,0,-5,0,-5,3155.73035838491,1678910467928,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",20,20,1678910467929,0
sona-45149,unif,over,practice,1,sender,100,0.5,5,21.9,honest,28,28,23,0,-5,0,-5,2090.270160748715,1680753930688,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",28,29,1680753930689,0
sona-37292,unif,over,practice,1,sender,100,0.5,5,21.9,honest,41,45,41,0,0,0,0,2916.4963331777317,1681109178226,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",41,41,1681109178227,0
sona-47939,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,25,27,21,0,-4,0,-4,2975.806372689678,1678905466595,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",25,25,1678905466596,0
sona-42812,unif,over,practice,1,sender,100,0.5,5,8.1,honest,78,78,73,0,-5,0,-5,2670.678414234329,1680853089073,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",78,78,1680853089074,0
sona-36712,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,59,59,53,0,-6,0,-6,2183.3427647573944,1680845317919,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",59,59,1680845317919,0
sona-46806,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,24,19,17,0,-7,0,-7,2249.493630296505,1680736975354,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",24,26,1680736975355,0
sona-47094,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_small,67,59,51,0,-16,0,-16,2508.9934939991203,1680755928700,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",67,64,1680755928701,0
sona-42500,unif,over,practice,1,sender,100,0.5,5,0.3,honest,40,51,48,8,-8,8,-8,3091.2844990520985,1680847089047,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",40,49,1680847089047,0
sona-36211,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_big,45,53,49,4,-4,4,-4,3034.0174911598933,1681185859197,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",45,45,1681185859197,0
sona-47885,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,63,63,59,0,-4,0,-4,3159.473440383827,1678907418712,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",63,63,1678907418713,0
sona-46797,unif,over,practice,1,sender,100,0.5,5,0.3,honest,90,95,94,4,-4,4,-4,3139.208646974509,1681163249672,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",90,90,1681163249673,0
sona-41681,unif,over,practice,1,sender,100,0.5,5,21.9,dishonest_small,49,49,45,0,-4,0,-4,3050.0225519283417,1681145119629,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",49,7,1681145119629,0
sona-40287,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,38,28,25,0,-13,0,-13,2769.5603507942483,1680927683175,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",38,28,1680927683176,0
sona-36401,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,42,37,33,0,-9,0,-9,2114.4275488555736,1681159285178,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",42,39,1681159285178,0
sona-40511,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,55,51,47,0,-8,0,-8,2594.7106767907485,1680802561498,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",55,50,1680802561499,0
sona-47153,unif,over,practice,1,sender,100,0.5,5,8.1,dishonest_big,83,85,80,0,-3,0,-3,2606.675876286888,1681143230419,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",83,83,1681143230419,0
sona-44285,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,31,31,20,0,-11,0,-11,2763.318908612112,1678909991646,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",31,31,1678909991647,0
sona-32116,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_big,30,30,22,0,-8,0,-8,2646.4188016526778,1678906598598,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",30,30,1678906598598,0
sona-42582,unif,over,practice,1,sender,100,0.5,5,0.3,dishonest_small,63,73,71,8,-8,8,-8,2340.646975953872,1681150447352,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)?",63,65,1681150447353,0
